familia,indicador,escopo,recorte,valor,numerador,denominador,unidade,gerado_em
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite bacteriana/outras bactérias,25.0,2.0,8,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite fúngica,3.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite fúngica,3.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite fúngica,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite não especificada,4.0,,15,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite não especificada,18.0,,15,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite não especificada,46.666666666666664,7.0,15,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite por Hib/Hemófilo,1.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite por Hib/Hemófilo,1.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite por Hib/Hemófilo,100.0,2.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite tuberculosa,107.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite tuberculosa,143.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite tuberculosa,0.0,0.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite viral/asséptica,5.5,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite viral/asséptica,6.5,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite viral/asséptica,33.33333333333333,2.0,6,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Outras etiologias,3.0,,73,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Outras etiologias,12.0,,73,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Outras etiologias,26.027397260273972,19.0,73,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Doença meningocócica,1.0,,11,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Doença meningocócica,5.0,,11,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Doença meningocócica,54.54545454545454,6.0,11,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite bacteriana/outras bactérias,3.5,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite bacteriana/outras bactérias,12.2,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite bacteriana/outras bactérias,25.0,2.0,8,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite fúngica,17.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite fúngica,19.4,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite fúngica,0.0,0.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite não especificada,2.0,,38,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite não especificada,6.900000000000013,,38,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite não especificada,39.473684210526315,15.0,38,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite pneumocócica,2.0,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite pneumocócica,18.800000000000004,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite pneumocócica,0.0,0.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite tuberculosa,2.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite tuberculosa,2.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite tuberculosa,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite viral/asséptica,5.5,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite viral/asséptica,12.999999999999998,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Meningite viral/asséptica,0.0,0.0,8,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Outras etiologias,2.0,,46,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Outras etiologias,12.5,,46,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,ALTA FLORESTA | Outras etiologias,36.95652173913043,17.0,46,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Doença meningocócica,1.0,,18,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Doença meningocócica,13.0,,18,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Doença meningocócica,55.55555555555556,10.0,18,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite bacteriana/outras bactérias,1.5,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite bacteriana/outras bactérias,6.0,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite bacteriana/outras bactérias,50.0,4.0,8,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite fúngica,2.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite fúngica,7.6000000000000005,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite fúngica,33.33333333333333,1.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite não especificada,3.0,,74,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite não especificada,14.0,,74,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite não especificada,18.91891891891892,14.0,74,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite pneumocócica,2.0,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite pneumocócica,3.4000000000000004,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite pneumocócica,25.0,1.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite por Hib/Hemófilo,0.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite por Hib/Hemófilo,0.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite por Hib/Hemófilo,100.0,1.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite viral/asséptica,4.5,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite viral/asséptica,5.7,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Meningite viral/asséptica,0.0,0.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Outras etiologias,2.0,,143,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Outras etiologias,8.799999999999997,,143,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,BARRA DO GARCAS | Outras etiologias,44.05594405594406,63.0,143,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Doença meningocócica,3.0,,14,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Doença meningocócica,11.200000000000006,,14,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Doença meningocócica,28.57142857142857,4.0,14,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite bacteriana/outras bactérias,2.0,,65,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite bacteriana/outras bactérias,10.600000000000001,,65,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Meningite bacteriana/outras bactérias,32.30769230769231,21.0,65,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite fúngica,23.0,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite fúngica,71.29999999999993,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Meningite fúngica,0.0,0.0,10,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite não especificada,4.0,,95,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite não especificada,17.60000000000001,,95,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Meningite não especificada,14.736842105263156,14.0,95,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite pneumocócica,4.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite pneumocócica,8.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Meningite pneumocócica,33.33333333333333,1.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite por Hib/Hemófilo,7.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite por Hib/Hemófilo,7.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Meningite por Hib/Hemófilo,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite tuberculosa,8.5,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite tuberculosa,11.8,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Meningite tuberculosa,0.0,0.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite viral/asséptica,4.0,,104,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Meningite viral/asséptica,10.0,,104,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Meningite viral/asséptica,22.115384615384613,23.0,104,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Outras etiologias,4.0,,64,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CACERES | Outras etiologias,54.90000000000005,,64,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CACERES | Outras etiologias,26.5625,17.0,64,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Doença meningocócica,4.5,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Doença meningocócica,6.5,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Doença meningocócica,0.0,0.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite bacteriana/outras bactérias,2.0,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite bacteriana/outras bactérias,5.800000000000001,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Meningite bacteriana/outras bactérias,50.0,2.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite fúngica,51.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite fúngica,84.6,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Meningite fúngica,0.0,0.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite não especificada,7.0,,9,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite não especificada,11.600000000000001,,9,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Meningite não especificada,11.11111111111111,1.0,9,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite pneumocócica,2.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite pneumocócica,2.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Meningite pneumocócica,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite tuberculosa,114.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite tuberculosa,196.4,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Meningite tuberculosa,0.0,0.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite viral/asséptica,5.5,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Meningite viral/asséptica,11.0,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Meningite viral/asséptica,0.0,0.0,6,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Outras etiologias,3.0,,63,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,COLIDER | Outras etiologias,9.800000000000004,,63,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,COLIDER | Outras etiologias,33.33333333333333,21.0,63,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Doença meningocócica,2.0,,82,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Doença meningocócica,5.0,,82,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Doença meningocócica,36.58536585365854,30.0,82,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite bacteriana/outras bactérias,2.0,,188,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite bacteriana/outras bactérias,12.0,,188,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Meningite bacteriana/outras bactérias,33.51063829787234,63.0,188,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite fúngica,10.0,,76,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite fúngica,69.5,,76,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Meningite fúngica,14.473684210526317,11.0,76,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite não especificada,2.0,,438,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite não especificada,10.0,,438,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Meningite não especificada,35.61643835616438,156.0,438,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite pneumocócica,3.0,,63,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite pneumocócica,7.0,,63,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Meningite pneumocócica,31.746031746031743,20.0,63,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite por Hib/Hemófilo,6.0,,12,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite por Hib/Hemófilo,28.000000000000007,,12,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Meningite por Hib/Hemófilo,25.0,3.0,12,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite tuberculosa,31.0,,21,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite tuberculosa,142.0,,21,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Meningite tuberculosa,4.761904761904762,1.0,21,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite viral/asséptica,3.0,,291,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Meningite viral/asséptica,10.0,,291,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Meningite viral/asséptica,32.98969072164948,96.0,291,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Outras etiologias,3.0,,1114,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,CUIABA | Outras etiologias,13.0,,1114,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,CUIABA | Outras etiologias,32.85457809694793,366.0,1114,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Doença meningocócica,2.5,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Doença meningocócica,4.4,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Doença meningocócica,25.0,1.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite bacteriana/outras bactérias,2.5,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite bacteriana/outras bactérias,7.89999999999999,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite bacteriana/outras bactérias,30.0,3.0,10,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite fúngica,11.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite fúngica,19.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite fúngica,33.33333333333333,1.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite não especificada,4.0,,23,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite não especificada,11.8,,23,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite não especificada,13.043478260869565,3.0,23,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite pneumocócica,2.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite pneumocócica,2.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite pneumocócica,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite por Hib/Hemófilo,16.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite por Hib/Hemófilo,16.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite por Hib/Hemófilo,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite tuberculosa,3.0,,2,dias,2026-07-29T12:37:49
