ano_evento_v17,codigo_municipio_v17,municipio_v17,regional_v17,casos,confirmados,obitos_meningite,populacao_estado,populacao_origem,populacao_municipio,populacao_ref,incidencia_100mil,mortalidade_100mil,letalidade_pct
2020,510860,VILA RICA,PORTO ALEGRE DO NORTE,1,1,0,2334495.0,municipal_soma_com_carry,26496.0,26496.0,3.7741545893719803,0.0,0.0
2021,510025,ALTA FLORESTA,ALTA FLORESTA,1,1,1,2218675.0,municipal_soma_com_carry,52105.0,52105.0,1.9192016121293543,1.9192016121293543,100.0
2021,510160,BARAO DE MELGACO,CUIABA,1,1,0,2218675.0,municipal_soma_com_carry,8165.0,8165.0,12.24739742804654,0.0,0.0
2021,510180,BARRA DO GARCAS,BARRA DO GARCAS,3,3,0,2218675.0,municipal_soma_com_carry,61702.0,61702.0,4.862079024991086,0.0,0.0
2021,510250,CACERES,CACERES,4,4,3,2218675.0,municipal_soma_com_carry,95339.0,95339.0,4.195554809679145,3.1466661072593585,75.0
2021,510263,CAMPO NOVO DO PARECIS,TANGARA DA SERRA,1,1,0,2218675.0,municipal_soma_com_carry,36917.0,36917.0,2.7087791532356364,0.0,0.0
2021,510320,COLIDER,COLIDER,1,1,1,2218675.0,municipal_soma_com_carry,33855.0,33855.0,2.9537734455767244,2.9537734455767244,100.0
2021,510340,CUIABA,CUIABA,11,11,3,2218675.0,municipal_soma_com_carry,623614.0,623614.0,1.7639116504760959,0.4810668137662079,27.27272727272727
2021,510343,CURVELANDIA,CACERES,1,1,1,2218675.0,municipal_soma_com_carry,5267.0,5267.0,18.98614011771407,18.98614011771407,100.0
2021,510410,GUARANTA DO NORTE,PEIXOTO DE AZEVEDO,1,1,0,2218675.0,municipal_soma_com_carry,36439.0,36439.0,2.7443124125250415,0.0,0.0
2021,510480,JACIARA,RONDONOPOLIS,2,2,0,2218675.0,municipal_soma_com_carry,27696.0,27696.0,7.221259387637203,0.0,0.0
2021,510515,JUINA,JUINA,1,1,1,2218675.0,municipal_soma_com_carry,41190.0,41190.0,2.4277737314882253,2.4277737314882253,100.0
2021,510525,LUCAS DO RIO VERDE,SINOP,1,1,0,2218675.0,municipal_soma_com_carry,69671.0,69671.0,1.4353174204475319,0.0,0.0
2021,510622,NOVA MUTUM,SINOP,1,1,0,2218675.0,municipal_soma_com_carry,48222.0,48222.0,2.0737422753100243,0.0,0.0
2021,510637,PEDRA PRETA,RONDONOPOLIS,1,1,0,2218675.0,municipal_soma_com_carry,17547.0,17547.0,5.698979882601015,0.0,0.0
2021,510682,PORTO ESPERIDIAO,CACERES,1,1,0,2218675.0,municipal_soma_com_carry,12176.0,12176.0,8.21287779237845,0.0,0.0
2021,510700,POXOREO,RONDONOPOLIS,1,1,0,2218675.0,municipal_soma_com_carry,15936.0,15936.0,6.275100401606425,0.0,0.0
2021,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,2,2,0,2218675.0,municipal_soma_com_carry,63876.0,63876.0,3.131066441229883,0.0,0.0
2021,510760,RONDONOPOLIS,RONDONOPOLIS,14,14,4,2218675.0,municipal_soma_com_carry,239613.0,239613.0,5.84275477540868,1.6693585072596226,28.57142857142857
2021,510790,SINOP,SINOP,4,4,1,2218675.0,municipal_soma_com_carry,148960.0,148960.0,2.6852846401718584,0.6713211600429646,25.0
2021,510840,VARZEA GRANDE,CUIABA,2,2,1,2218675.0,municipal_soma_com_carry,290383.0,290383.0,0.6887455532865217,0.3443727766432608,50.0
2022,510010,ACORIZAL,CUIABA,1,1,0,2682788.0,municipal_soma_com_carry,5014.0,5014.0,19.94415636218588,0.0,0.0
2022,510025,ALTA FLORESTA,ALTA FLORESTA,3,3,0,2682788.0,municipal_soma_com_carry,58613.0,58613.0,5.118318461774692,0.0,0.0
2022,510050,ALTO PARAGUAI,DIAMANTINO,2,2,2,2682788.0,municipal_soma_com_carry,8009.0,8009.0,24.9719066050693,24.9719066050693,100.0
2022,510140,ARIPUANA,JUINA,2,2,1,2682788.0,municipal_soma_com_carry,24626.0,24626.0,8.121497604158208,4.060748802079104,50.0
2022,510180,BARRA DO GARCAS,BARRA DO GARCAS,1,1,0,2682788.0,municipal_soma_com_carry,69210.0,69210.0,1.4448779078167895,0.0,0.0
2022,510250,CACERES,CACERES,6,6,0,2682788.0,municipal_soma_com_carry,89681.0,89681.0,6.690380348122791,0.0,0.0
2022,510260,CAMPINAPOLIS,BARRA DO GARCAS,1,1,1,2682788.0,municipal_soma_com_carry,15347.0,15347.0,6.515931452401121,6.515931452401121,100.0
2022,510285,CASTANHEIRA,JUINA,2,2,0,2682788.0,municipal_soma_com_carry,7506.0,7506.0,26.64535038635758,0.0,0.0
2022,510325,COLNIZA,JUINA,2,2,0,2682788.0,municipal_soma_com_carry,25766.0,25766.0,7.762167197081425,0.0,0.0
2022,510330,COMODORO,PONTES E LACERDA,1,1,0,2682788.0,municipal_soma_com_carry,18238.0,18238.0,5.48305735277991,0.0,0.0
2022,510340,CUIABA,CUIABA,36,36,6,2682788.0,municipal_soma_com_carry,650877.0,650877.0,5.530998944501035,0.9218331574168391,16.666666666666664
2022,510510,JUARA,JUARA,1,1,0,2682788.0,municipal_soma_com_carry,34906.0,34906.0,2.864836990775225,0.0,0.0
2022,510562,MIRASSOL D OESTE,CACERES,1,1,0,2682788.0,municipal_soma_com_carry,26785.0,26785.0,3.7334328915437744,0.0,0.0
2022,510590,NOBRES,DIAMANTINO,1,1,0,2682788.0,municipal_soma_com_carry,15492.0,15492.0,6.454944487477407,0.0,0.0
2022,510615,NOVA BANDEIRANTES,ALTA FLORESTA,1,1,1,2682788.0,municipal_soma_com_carry,13635.0,13635.0,7.3340667400073345,7.3340667400073345,100.0
2022,510622,NOVA MUTUM,SINOP,2,2,0,2682788.0,municipal_soma_com_carry,55839.0,55839.0,3.581726033775676,0.0,0.0
2022,510642,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO,2,2,0,2682788.0,municipal_soma_com_carry,32714.0,32714.0,6.1135905117075255,0.0,0.0
2022,510700,POXOREO,RONDONOPOLIS,2,2,0,2682788.0,municipal_soma_com_carry,23283.0,23283.0,8.589958338702058,0.0,0.0
2022,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,2,2,0,2682788.0,municipal_soma_com_carry,85146.0,85146.0,2.348906583985155,0.0,0.0
2022,510720,RIO BRANCO,CACERES,1,1,0,2682788.0,municipal_soma_com_carry,4535.0,4535.0,22.050716648291072,0.0,0.0
2022,510740,SAO PEDRO DA CIPA,RONDONOPOLIS,1,1,0,2682788.0,municipal_soma_com_carry,4191.0,4191.0,23.860653781913623,0.0,0.0
2022,510760,RONDONOPOLIS,RONDONOPOLIS,7,7,0,2682788.0,municipal_soma_com_carry,244911.0,244911.0,2.8581811351878845,0.0,0.0
2022,510780,SANTO ANTONIO DO LEVERGER,CUIABA,1,1,1,2682788.0,municipal_soma_com_carry,15246.0,15246.0,6.559097468188377,6.559097468188377,100.0
2022,510790,SINOP,SINOP,7,7,1,2682788.0,municipal_soma_com_carry,196312.0,196312.0,3.565752475651004,0.5093932108072864,14.285714285714285
2022,510792,SORRISO,SINOP,2,2,0,2682788.0,municipal_soma_com_carry,110635.0,110635.0,1.8077461924345823,0.0,0.0
2022,510840,VARZEA GRANDE,CUIABA,6,6,0,2682788.0,municipal_soma_com_carry,300078.0,300078.0,1.999480135164857,0.0,0.0
2022,510895,NOVA MONTE VERDE,ALTA FLORESTA,1,1,0,2682788.0,municipal_soma_com_carry,8313.0,8313.0,12.029351617947793,0.0,0.0
2023,510025,ALTA FLORESTA,ALTA FLORESTA,1,1,0,3033056.0,municipal_soma_com_carry,60595.0,60595.0,1.6503011799653435,0.0,0.0
2023,510030,ALTO ARAGUAIA,RONDONOPOLIS,2,2,0,3033056.0,municipal_soma_com_carry,17567.0,17567.0,11.38498320714977,0.0,0.0
2023,510050,ALTO PARAGUAI,DIAMANTINO,1,1,0,3033056.0,municipal_soma_com_carry,7854.0,7854.0,12.732365673542143,0.0,0.0
2023,510140,ARIPUANA,JUINA,1,1,0,3033056.0,municipal_soma_com_carry,25493.0,25493.0,3.922645432079394,0.0,0.0
2023,510170,BARRA DO BUGRES,TANGARA DA SERRA,2,2,0,3033056.0,municipal_soma_com_carry,29765.0,29765.0,6.719301192675962,0.0,0.0
2023,510180,BARRA DO GARCAS,BARRA DO GARCAS,3,3,1,3033056.0,municipal_soma_com_carry,71550.0,71550.0,4.192872117400419,1.397624039133473,33.33333333333333
2023,510250,CACERES,CACERES,10,10,0,3033056.0,municipal_soma_com_carry,91623.0,91623.0,10.914290080001745,0.0,0.0
2023,510267,CAMPO VERDE,RONDONOPOLIS,1,1,0,3033056.0,municipal_soma_com_carry,46557.0,46557.0,2.1479047189466676,0.0,0.0
2023,510270,CANARANA,AGUA BOA,1,1,1,3033056.0,municipal_soma_com_carry,26904.0,26904.0,3.716919417187035,3.716919417187035,100.0
2023,510305,CLAUDIA,SINOP,2,2,1,3033056.0,municipal_soma_com_carry,9576.0,9576.0,20.885547201336674,10.442773600668337,50.0
2023,510340,CUIABA,CUIABA,26,26,3,3033056.0,municipal_soma_com_carry,676124.0,676124.0,3.8454484680324907,0.44370559246528746,11.538461538461538
2023,510343,CURVELANDIA,CACERES,1,1,0,3033056.0,municipal_soma_com_carry,4970.0,4970.0,20.120724346076457,0.0,0.0
2023,510350,DIAMANTINO,DIAMANTINO,1,1,0,3033056.0,municipal_soma_com_carry,22368.0,22368.0,4.470672389127325,0.0,0.0
2023,510360,DOM AQUINO,RONDONOPOLIS,1,1,0,3033056.0,municipal_soma_com_carry,7953.0,7953.0,12.57387149503332,0.0,0.0
2023,510385,GAUCHA DO NORTE,AGUA BOA,1,1,0,3033056.0,municipal_soma_com_carry,8938.0,8938.0,11.188185276348175,0.0,0.0
2023,510460,ITIQUIRA,RONDONOPOLIS,1,1,0,3033056.0,municipal_soma_com_carry,12472.0,12472.0,8.017960230917254,0.0,0.0
2023,510480,JACIARA,RONDONOPOLIS,1,1,0,3033056.0,municipal_soma_com_carry,29369.0,29369.0,3.404950798460962,0.0,0.0
2023,510510,JUARA,JUARA,1,1,0,3033056.0,municipal_soma_com_carry,35862.0,35862.0,2.788466900897886,0.0,0.0
2023,510560,MATUPA,PEIXOTO DE AZEVEDO,1,1,0,3033056.0,municipal_soma_com_carry,20853.0,20853.0,4.795473073418693,0.0,0.0
2023,510562,MIRASSOL D OESTE,CACERES,1,1,0,3033056.0,municipal_soma_com_carry,27434.0,27434.0,3.645111904935481,0.0,0.0
2023,510615,NOVA BANDEIRANTES,ALTA FLORESTA,1,1,0,3033056.0,municipal_soma_com_carry,14036.0,14036.0,7.124536905101169,0.0,0.0
2023,510617,NOVA NAZARE,AGUA BOA,1,1,0,3033056.0,municipal_soma_com_carry,4338.0,4338.0,23.05209774089442,0.0,0.0
2023,510622,NOVA MUTUM,SINOP,3,3,0,3033056.0,municipal_soma_com_carry,58541.0,58541.0,5.124613518730462,0.0,0.0
2023,510625,NOVA XAVANTINA,BARRA DO GARCAS,1,1,0,3033056.0,municipal_soma_com_carry,25084.0,25084.0,3.9866050071758887,0.0,0.0
2023,510665,PONTAL DO ARAGUAIA,BARRA DO GARCAS,1,1,0,3033056.0,municipal_soma_com_carry,7169.0,7169.0,13.948946854512483,0.0,0.0
2023,510675,PONTES E LACERDA,PONTES E LACERDA,4,4,0,3033056.0,municipal_soma_com_carry,53816.0,53816.0,7.432733759476735,0.0,0.0
2023,510677,PORTO ALEGRE DO NORTE,PORTO ALEGRE DO NORTE,1,1,0,3033056.0,municipal_soma_com_carry,12420.0,12420.0,8.051529790660226,0.0,0.0
2023,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,3,3,0,3033056.0,municipal_soma_com_carry,89513.0,89513.0,3.3514685017818637,0.0,0.0
2023,510718,RIBEIRAO CASCALHEIRA,AGUA BOA,1,1,0,3033056.0,municipal_soma_com_carry,10340.0,10340.0,9.671179883945841,0.0,0.0
2023,510720,RIO BRANCO,CACERES,2,2,0,3033056.0,municipal_soma_com_carry,4509.0,4509.0,44.35573297848747,0.0,0.0
2023,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,1,1,0,3033056.0,municipal_soma_com_carry,14813.0,14813.0,6.750826976304597,0.0,0.0
2023,510760,RONDONOPOLIS,RONDONOPOLIS,11,11,2,3033056.0,municipal_soma_com_carry,254728.0,254728.0,4.318331710687478,0.785151220124996,18.181818181818183
2023,510780,SANTO ANTONIO DO LEVERGER,CUIABA,2,2,0,3033056.0,municipal_soma_com_carry,16776.0,16776.0,11.921793037672865,0.0,0.0
2023,510790,SINOP,SINOP,20,20,0,3033056.0,municipal_soma_com_carry,206931.0,206931.0,9.665057434603805,0.0,0.0
2023,510792,SORRISO,SINOP,1,1,0,3033056.0,municipal_soma_com_carry,116105.0,116105.0,0.8612893501571853,0.0,0.0
2023,510795,TANGARA DA SERRA,TANGARA DA SERRA,1,1,0,3033056.0,municipal_soma_com_carry,110549.0,110549.0,0.9045762512550996,0.0,0.0
2023,510840,VARZEA GRANDE,CUIABA,15,15,4,3033056.0,municipal_soma_com_carry,310941.0,310941.0,4.824066301967254,1.286417680524601,26.666666666666668
2024,510025,ALTA FLORESTA,ALTA FLORESTA,2,2,1,3184278.0,municipal_soma_com_carry,61291.0,61291.0,3.263121828653473,1.6315609143267364,50.0
2024,510030,ALTO ARAGUAIA,RONDONOPOLIS,2,2,1,3184278.0,municipal_soma_com_carry,17657.0,17657.0,11.326952483434331,5.663476241717166,50.0
2024,510130,ARENAPOLIS,TANGARA DA SERRA,1,1,0,3184278.0,municipal_soma_com_carry,10747.0,10747.0,9.304922303898763,0.0,0.0
2024,510170,BARRA DO BUGRES,TANGARA DA SERRA,2,2,0,3184278.0,municipal_soma_com_carry,29576.0,29576.0,6.76223965377333,0.0,0.0
2024,510180,BARRA DO GARCAS,BARRA DO GARCAS,3,3,2,3184278.0,municipal_soma_com_carry,72694.0,72694.0,4.126888051283462,2.7512587008556415,66.66666666666666
2024,510250,CACERES,CACERES,2,2,1,3184278.0,municipal_soma_com_carry,91626.0,91626.0,2.1827865453037347,1.0913932726518674,50.0
2024,510263,CAMPO NOVO DO PARECIS,TANGARA DA SERRA,2,2,0,3184278.0,municipal_soma_com_carry,50033.0,50033.0,3.9973617412507743,0.0,0.0
2024,510267,CAMPO VERDE,RONDONOPOLIS,2,2,0,3184278.0,municipal_soma_com_carry,47831.0,47831.0,4.181388639167068,0.0,0.0
2024,510270,CANARANA,AGUA BOA,1,1,0,3184278.0,municipal_soma_com_carry,27657.0,27657.0,3.6157211555844815,0.0,0.0
2024,510300,CHAPADA DOS GUIMARAES,CUIABA,2,2,0,3184278.0,municipal_soma_com_carry,19374.0,19374.0,10.323113451016827,0.0,0.0
2024,510340,CUIABA,CUIABA,12,12,3,3184278.0,municipal_soma_com_carry,682932.0,682932.0,1.7571295531619546,0.43928238829048866,25.0
2024,510350,DIAMANTINO,DIAMANTINO,1,1,0,3184278.0,municipal_soma_com_carry,22479.0,22479.0,4.448596467814404,0.0,0.0
2024,510360,DOM AQUINO,RONDONOPOLIS,1,1,0,3184278.0,municipal_soma_com_carry,7915.0,7915.0,12.634238787113077,0.0,0.0
2024,510410,GUARANTA DO NORTE,PEIXOTO DE AZEVEDO,1,1,1,3184278.0,municipal_soma_com_carry,31328.0,31328.0,3.192032686414709,3.192032686414709,100.0
2024,510420,GUIRATINGA,RONDONOPOLIS,1,1,0,3184278.0,municipal_soma_com_carry,10532.0,10532.0,9.4948727687049,0.0,0.0
2024,510454,ITANHANGA,SINOP,1,1,0,3184278.0,municipal_soma_com_carry,8049.0,8049.0,12.423903590508138,0.0,0.0
2024,510480,JACIARA,RONDONOPOLIS,1,1,0,3184278.0,municipal_soma_com_carry,29560.0,29560.0,3.3829499323410017,0.0,0.0
2024,510510,JUARA,JUARA,1,1,0,3184278.0,municipal_soma_com_carry,35899.0,35899.0,2.785592913451628,0.0,0.0
2024,510515,JUINA,JUINA,2,2,0,3184278.0,municipal_soma_com_carry,47800.0,47800.0,4.1841004184100425,0.0,0.0
2024,510523,LAMBARI D OESTE,CACERES,1,1,0,3184278.0,municipal_soma_com_carry,4724.0,4724.0,21.168501270110074,0.0,0.0
2024,510525,LUCAS DO RIO VERDE,SINOP,2,2,2,3184278.0,municipal_soma_com_carry,92256.0,92256.0,2.1678806798473813,2.1678806798473813,100.0
2024,510562,MIRASSOL D OESTE,CACERES,2,2,0,3184278.0,municipal_soma_com_carry,27511.0,27511.0,7.269819344989277,0.0,0.0
2024,510590,NOBRES,DIAMANTINO,1,1,1,3184278.0,municipal_soma_com_carry,15753.0,15753.0,6.347997206881229,6.347997206881229,100.0
2024,510622,NOVA MUTUM,SINOP,3,3,0,3184278.0,municipal_soma_com_carry,61223.0,61223.0,4.900119236234748,0.0,0.0
2024,510625,NOVA XAVANTINA,BARRA DO GARCAS,1,1,1,3184278.0,municipal_soma_com_carry,25486.0,25486.0,3.9237228282194145,3.9237228282194145,100.0
2024,510637,PEDRA PRETA,RONDONOPOLIS,1,1,0,3184278.0,municipal_soma_com_carry,18722.0,18722.0,5.341309689135776,0.0,0.0
2024,510642,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO,1,1,0,3184278.0,municipal_soma_com_carry,33599.0,33599.0,2.9762790559242838,0.0,0.0
2024,510675,PONTES E LACERDA,PONTES E LACERDA,4,4,1,3184278.0,municipal_soma_com_carry,54795.0,54795.0,7.299936125558901,1.8249840313897252,25.0
2024,510700,POXOREO,RONDONOPOLIS,3,3,0,3184278.0,municipal_soma_com_carry,24587.0,24587.0,12.20156993533168,0.0,0.0
2024,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,8,8,1,3184278.0,municipal_soma_com_carry,92927.0,92927.0,8.608908067622973,1.0761135084528717,12.5
2024,510720,RIO BRANCO,CACERES,1,1,0,3184278.0,municipal_soma_com_carry,4489.0,4489.0,22.276676319893074,0.0,0.0
2024,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,1,1,1,3184278.0,municipal_soma_com_carry,14662.0,14662.0,6.820351930159596,6.820351930159596,100.0
2024,510740,SAO PEDRO DA CIPA,RONDONOPOLIS,2,2,1,3184278.0,municipal_soma_com_carry,4247.0,4247.0,47.09206498704968,23.54603249352484,50.0
2024,510760,RONDONOPOLIS,RONDONOPOLIS,18,18,3,3184278.0,municipal_soma_com_carry,259167.0,259167.0,6.945328687680145,1.157554781280024,16.666666666666664
2024,510770,ROSARIO OESTE,DIAMANTINO,1,1,0,3184278.0,municipal_soma_com_carry,15236.0,15236.0,6.563402467839328,0.0,0.0
2024,510787,SAPEZAL,TANGARA DA SERRA,1,1,1,3184278.0,municipal_soma_com_carry,31499.0,31499.0,3.174703958855837,3.174703958855837,100.0
2024,510790,SINOP,SINOP,8,8,0,3184278.0,municipal_soma_com_carry,216029.0,216029.0,3.703206513940258,0.0,0.0
2024,510792,SORRISO,SINOP,3,3,1,3184278.0,municipal_soma_com_carry,120561.0,120561.0,2.488366884813497,0.8294556282711656,33.33333333333333
2024,510795,TANGARA DA SERRA,TANGARA DA SERRA,2,2,1,3184278.0,municipal_soma_com_carry,112547.0,112547.0,1.7770353718890775,0.8885176859445387,50.0
2024,510840,VARZEA GRANDE,CUIABA,7,7,1,3184278.0,municipal_soma_com_carry,314627.0,314627.0,2.224856735118092,0.3178366764454418,14.285714285714285
2024,510885,NOVA MARILANDIA,TANGARA DA SERRA,1,1,1,3184278.0,municipal_soma_com_carry,3678.0,3678.0,27.188689505165847,27.188689505165847,100.0
2025,510025,ALTA FLORESTA,ALTA FLORESTA,2,2,1,3039100.0,municipal_soma_com_carry,62158.0,62158.0,3.217606744103736,1.608803372051868,50.0
2025,510180,BARRA DO GARCAS,BARRA DO GARCAS,3,3,0,3039100.0,municipal_soma_com_carry,73878.0,73878.0,4.060748802079104,0.0,0.0
2025,510250,CACERES,CACERES,7,7,1,3039100.0,municipal_soma_com_carry,91767.0,91767.0,7.628014427844431,1.089716346834919,14.285714285714285
2025,510263,CAMPO NOVO DO PARECIS,TANGARA DA SERRA,1,1,0,3039100.0,municipal_soma_com_carry,51722.0,51722.0,1.9334132477475734,0.0,0.0
2025,510279,CARLINDA,ALTA FLORESTA,1,1,0,3039100.0,municipal_soma_com_carry,10260.0,10260.0,9.746588693957115,0.0,0.0
2025,510300,CHAPADA DOS GUIMARAES,CUIABA,1,1,0,3039100.0,municipal_soma_com_carry,19458.0,19458.0,5.139274334463974,0.0,0.0
2025,510320,COLIDER,COLIDER,2,2,0,3039100.0,municipal_soma_com_carry,32054.0,32054.0,6.239470892868285,0.0,0.0
2025,510330,COMODORO,PONTES E LACERDA,1,1,0,3039100.0,municipal_soma_com_carry,18469.0,18469.0,5.414478315014349,0.0,0.0
2025,510335,CONFRESA,PORTO ALEGRE DO NORTE,1,1,1,3039100.0,municipal_soma_com_carry,38460.0,38460.0,2.6001040041601664,2.6001040041601664,100.0
2025,510340,CUIABA,CUIABA,25,25,5,3039100.0,municipal_soma_com_carry,691875.0,691875.0,3.6133694670280034,0.7226738934056007,20.0
2025,510350,DIAMANTINO,DIAMANTINO,2,2,2,3039100.0,municipal_soma_com_carry,22623.0,22623.0,8.840560491535163,8.840560491535163,100.0
2025,510370,FELIZ NATAL,SINOP,1,1,0,3039100.0,municipal_soma_com_carry,10523.0,10523.0,9.502993442934525,0.0,0.0
2025,510515,JUINA,JUINA,1,1,0,3039100.0,municipal_soma_com_carry,48396.0,48396.0,2.0662864699561947,0.0,0.0
2025,510560,MATUPA,PEIXOTO DE AZEVEDO,1,1,0,3039100.0,municipal_soma_com_carry,21959.0,21959.0,4.553941436313129,0.0,0.0
2025,510562,MIRASSOL D OESTE,CACERES,1,1,0,3039100.0,municipal_soma_com_carry,27637.0,27637.0,3.618337735644245,0.0,0.0
2025,510590,NOBRES,DIAMANTINO,1,1,0,3039100.0,municipal_soma_com_carry,15796.0,15796.0,6.330716637123322,0.0,0.0
2025,510620,NOVA BRASILANDIA,CUIABA,1,1,0,3039100.0,municipal_soma_com_carry,3791.0,3791.0,26.37826431020839,0.0,0.0
2025,510642,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO,1,1,1,3039100.0,municipal_soma_com_carry,33754.0,33754.0,2.9626118385969074,2.9626118385969074,100.0
2025,510675,PONTES E LACERDA,PONTES E LACERDA,3,3,0,3039100.0,municipal_soma_com_carry,55762.0,55762.0,5.38000789067824,0.0,0.0
2025,510760,RONDONOPOLIS,RONDONOPOLIS,8,8,3,3039100.0,municipal_soma_com_carry,263708.0,263708.0,3.033658440396196,1.1376219151485734,37.5
2025,510790,SINOP,SINOP,10,10,1,3039100.0,municipal_soma_com_carry,223780.0,223780.0,4.468674591116275,0.44686745911162745,10.0
2025,510792,SORRISO,SINOP,2,2,0,3039100.0,municipal_soma_com_carry,124665.0,124665.0,1.6042995227208918,0.0,0.0
2025,510795,TANGARA DA SERRA,TANGARA DA SERRA,3,3,0,3039100.0,municipal_soma_com_carry,114603.0,114603.0,2.617732520091097,0.0,0.0
2025,510810,TESOURO,RONDONOPOLIS,1,1,0,3039100.0,municipal_soma_com_carry,2935.0,2935.0,34.07155025553663,0.0,0.0
2025,510840,VARZEA GRANDE,CUIABA,7,7,1,3039100.0,municipal_soma_com_carry,318922.0,318922.0,2.194894049328676,0.3135562927612394,14.285714285714285
2026,510100,ARAGUAIANA,BARRA DO GARCAS,1,1,0,3039100.0,municipal_soma_com_carry,16951.0,16951.0,5.89935697009026,0.0,0.0
2026,510180,BARRA DO GARCAS,BARRA DO GARCAS,1,1,0,3039100.0,municipal_soma_com_carry,73878.0,73878.0,1.3535829340263679,0.0,0.0
2026,510250,CACERES,CACERES,3,3,1,3039100.0,municipal_soma_com_carry,91767.0,91767.0,3.2691490405047565,1.089716346834919,33.33333333333333
2026,510267,CAMPO VERDE,RONDONOPOLIS,1,1,0,3039100.0,municipal_soma_com_carry,49053.0,49053.0,2.0386112979838136,0.0,0.0
2026,510270,CANARANA,AGUA BOA,2,2,0,3039100.0,municipal_soma_com_carry,28324.0,28324.0,7.061149555147578,0.0,0.0
2026,510340,CUIABA,CUIABA,17,17,2,3039100.0,municipal_soma_com_carry,691875.0,691875.0,2.4570912375790424,0.28906955736224027,11.76470588235294
2026,510395,GLORIA D OESTE,CACERES,1,1,0,3039100.0,municipal_soma_com_carry,2887.0,2887.0,34.638032559750606,0.0,0.0
2026,510510,JUARA,JUARA,1,1,0,3039100.0,municipal_soma_com_carry,36089.0,36089.0,2.7709274294106234,0.0,0.0
2026,510515,JUINA,JUINA,1,1,0,3039100.0,municipal_soma_com_carry,48396.0,48396.0,2.0662864699561947,0.0,0.0
2026,510517,JURUENA,JUINA,1,1,0,3039100.0,municipal_soma_com_carry,10057.0,10057.0,9.943323058566172,0.0,0.0
2026,510520,JUSCIMEIRA,RONDONOPOLIS,1,1,0,3039100.0,municipal_soma_com_carry,11620.0,11620.0,8.605851979345957,0.0,0.0
2026,510550,VILA BELA DA S TRINDADE,PONTES E LACERDA,2,2,1,3039100.0,municipal_soma_com_carry,10107.0,10107.0,19.788265558523797,9.894132779261898,50.0
2026,510618,NOVA LACERDA,PONTES E LACERDA,1,1,0,3039100.0,municipal_soma_com_carry,4431.0,4431.0,22.568269013766646,0.0,0.0
2026,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,2,2,0,3039100.0,municipal_soma_com_carry,96006.0,96006.0,2.0832031331375123,0.0,0.0
2026,510710,SAO JOSE DOS QUATRO MARCOS,CACERES,2,2,0,3039100.0,municipal_soma_com_carry,17849.0,17849.0,11.205109529945654,0.0,0.0
2026,510724,SANTA CARMEM,SINOP,1,1,0,3039100.0,municipal_soma_com_carry,5677.0,5677.0,17.61493746697199,0.0,0.0
2026,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,2,2,0,3039100.0,municipal_soma_com_carry,14455.0,14455.0,13.836042891732966,0.0,0.0
2026,510760,RONDONOPOLIS,RONDONOPOLIS,7,7,0,3039100.0,municipal_soma_com_carry,263708.0,263708.0,2.654451135346671,0.0,0.0
2026,510790,SINOP,SINOP,3,3,2,3039100.0,municipal_soma_com_carry,223780.0,223780.0,1.3406023773348823,0.8937349182232549,66.66666666666666
2026,510792,SORRISO,SINOP,5,5,3,3039100.0,municipal_soma_com_carry,124665.0,124665.0,4.01074880680223,2.406449284081338,60.0
2026,510795,TANGARA DA SERRA,TANGARA DA SERRA,4,4,2,3039100.0,municipal_soma_com_carry,114603.0,114603.0,3.490310026788129,1.7451550133940645,50.0
2026,510800,TAPURAH,SINOP,2,2,0,3039100.0,municipal_soma_com_carry,14872.0,14872.0,13.448090371167293,0.0,0.0
2026,510840,VARZEA GRANDE,CUIABA,6,6,0,3039100.0,municipal_soma_com_carry,318922.0,318922.0,1.8813377565674365,0.0,0.0
