ano_dose_v34,codigo_municipio_v34,municipio_v34,regional_v34,imuno_grupo_v34,faixa_risco_v34,n_doses
2022,510628,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,346
2022,510455,,COLIDER,Meningocócica (outra),Ignorado,331
2022,510645,,CUIABA,Meningocócica (outra),Ignorado,328
2022,510735,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,319
2022,510310,,AGUA BOA,Meningocócica (outra),Ignorado,316
2022,510890,,DIAMANTINO,Meningocócica (outra),Ignorado,306
2022,510337,,JUINA,Meningocócica (outra),Ignorado,303
2022,510490,,CUIABA,Meningocócica (outra),Ignorado,299
2022,510010,,CUIABA,Meningocócica (outra),Ignorado,297
2022,510285,,JUINA,Meningocócica (outra),Ignorado,295
2022,510720,,CACERES,Meningocócica (outra),Ignorado,291
2022,510269,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,288
2022,510035,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,285
2022,510724,,SINOP,Meningocócica (outra),Ignorado,282
2022,510665,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,281
2022,510680,,JUARA,Meningocócica (outra),Ignorado,274
2022,510343,,CACERES,Meningocócica (outra),Ignorado,273
2022,510619,,COLIDER,Meningocócica (outra),Ignorado,267
2022,510880,,COLIDER,Meningocócica (outra),Ignorado,259
2022,510885,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,258
2022,510600,,DIAMANTINO,Meningocócica (outra),Ignorado,245
2022,510830,,SINOP,Meningocócica (outra),Ignorado,239
2022,510617,,AGUA BOA,Meningocócica (outra),Ignorado,234
2022,510740,,RONDONOPOLIS,Meningocócica (outra),Ignorado,231
2022,510050,,DIAMANTINO,Meningocócica (outra),Ignorado,228
2022,510775,,CACERES,Meningocócica (outra),Ignorado,219
2022,510779,,RONDONOPOLIS,Meningocócica (outra),Ignorado,217
2022,510620,,CUIABA,Meningocócica (outra),Ignorado,196
2022,510100,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,195
2022,510160,,CUIABA,Meningocócica (outra),Ignorado,189
2022,510726,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,186
2022,510631,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,183
2022,510336,,PONTES E LACERDA,Meningocócica (outra),Ignorado,178
2022,510776,,SINOP,Meningocócica (outra),Ignorado,169
2022,510774,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,167
2022,510820,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,165
2022,510530,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,153
2022,510685,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,148
2022,510395,,CACERES,Meningocócica (outra),Ignorado,146
2022,510390,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,143
2022,510810,,RONDONOPOLIS,Meningocócica (outra),Ignorado,142
2022,510835,,PONTES E LACERDA,Meningocócica (outra),Ignorado,135
2022,510380,,PONTES E LACERDA,Meningocócica (outra),Ignorado,126
2022,510757,,Sem regional,Meningocócica (outra),Ignorado,124
2022,510450,,CACERES,Meningocócica (outra),Ignorado,117
2022,510788,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,115
2022,510715,,CACERES,Meningocócica (outra),Ignorado,102
2022,510627,,JUARA,Meningocócica (outra),Ignorado,101
2022,510719,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,95
2022,510670,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,63
2022,510120,,RONDONOPOLIS,Meningocócica (outra),Ignorado,39
2022,510729,,RONDONOPOLIS,Meningocócica (outra),Ignorado,38
2022,510340,,CUIABA,Penta/Hexa (Hib),Ignorado,16829
2022,510840,,CUIABA,Penta/Hexa (Hib),Ignorado,7655
2022,510790,,SINOP,Penta/Hexa (Hib),Ignorado,6741
2022,510760,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,6247
2022,510792,,SINOP,Penta/Hexa (Hib),Ignorado,4196
2022,510525,,SINOP,Penta/Hexa (Hib),Ignorado,2975
2022,510795,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,2766
2022,510704,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,2722
2022,510267,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,2413
2022,510622,,SINOP,Penta/Hexa (Hib),Ignorado,2214
2022,510250,,CACERES,Penta/Hexa (Hib),Ignorado,2104
2022,510675,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,1896
2022,510263,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,1786
2022,510180,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,1628
2022,510025,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,1444
2022,510860,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,1413
2022,510515,,JUINA,Penta/Hexa (Hib),Ignorado,1348
2022,510510,,JUARA,Penta/Hexa (Hib),Ignorado,1286
2022,510706,,AGUA BOA,Penta/Hexa (Hib),Ignorado,1270
2022,510787,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,1190
2022,510625,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,1063
2022,510020,,AGUA BOA,Penta/Hexa (Hib),Ignorado,1062
2022,510335,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,1061
2022,510642,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,996
2022,510650,,CUIABA,Penta/Hexa (Hib),Ignorado,957
2022,510325,,JUINA,Penta/Hexa (Hib),Ignorado,944
2022,510562,,CACERES,Penta/Hexa (Hib),Ignorado,940
2022,510630,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,935
2022,510320,,COLIDER,Penta/Hexa (Hib),Ignorado,926
2022,510480,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,877
2022,510350,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,870
2022,510170,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,853
2022,510410,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,830
2022,510300,,CUIABA,Penta/Hexa (Hib),Ignorado,711
2022,510270,,AGUA BOA,Penta/Hexa (Hib),Ignorado,703
2022,510140,,JUINA,Penta/Hexa (Hib),Ignorado,679
2022,510190,,JUINA,Penta/Hexa (Hib),Ignorado,661
2022,510330,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,645
2022,510730,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,643
2022,510710,,CACERES,Penta/Hexa (Hib),Ignorado,635
2022,510624,,SINOP,Penta/Hexa (Hib),Ignorado,579
2022,510125,,CACERES,Penta/Hexa (Hib),Ignorado,566
2022,510850,,SINOP,Penta/Hexa (Hib),Ignorado,558
2022,510700,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,556
2022,510550,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,523
2022,510560,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,511
2022,510370,,SINOP,Penta/Hexa (Hib),Ignorado,504
2022,510794,,JUARA,Penta/Hexa (Hib),Ignorado,503
2022,510682,,CACERES,Penta/Hexa (Hib),Ignorado,499
2022,510590,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,473
2022,510305,,SINOP,Penta/Hexa (Hib),Ignorado,472
2022,510260,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,449
2022,510677,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,439
2022,510030,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,438
2022,510805,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,438
2022,510623,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,422
2022,510610,,CUIABA,Penta/Hexa (Hib),Ignorado,418
2022,510517,,JUINA,Penta/Hexa (Hib),Ignorado,416
2022,510621,,COLIDER,Penta/Hexa (Hib),Ignorado,403
2022,510785,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,403
2022,510460,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,380
2022,510780,,CUIABA,Penta/Hexa (Hib),Ignorado,374
2022,510770,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,373
2022,510718,,AGUA BOA,Penta/Hexa (Hib),Ignorado,367
2022,510615,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,361
2022,510629,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,355
2022,510385,,AGUA BOA,Penta/Hexa (Hib),Ignorado,353
2022,510279,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,342
2022,510895,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,341
2022,510558,,COLIDER,Penta/Hexa (Hib),Ignorado,334
2022,510080,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,331
2022,510130,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,331
2022,510268,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,320
2022,510040,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,311
2022,510626,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,309
2022,510523,,CACERES,Penta/Hexa (Hib),Ignorado,308
2022,510520,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,305
2022,510060,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,300
2022,510452,,SINOP,Penta/Hexa (Hib),Ignorado,292
2022,510360,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,273
2022,510637,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,269
2022,510454,,SINOP,Penta/Hexa (Hib),Ignorado,266
2022,510185,,AGUA BOA,Penta/Hexa (Hib),Ignorado,261
2022,510420,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,261
2022,510800,,SINOP,Penta/Hexa (Hib),Ignorado,254
2022,510618,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,236
2022,510680,,JUARA,Penta/Hexa (Hib),Ignorado,224
2022,510285,,JUINA,Penta/Hexa (Hib),Ignorado,214
2022,510345,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,214
2022,510500,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,213
2022,510645,,CUIABA,Penta/Hexa (Hib),Ignorado,210
2022,510619,,COLIDER,Penta/Hexa (Hib),Ignorado,204
2022,510735,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,204
2022,510337,,JUINA,Penta/Hexa (Hib),Ignorado,203
2022,510890,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,199
2022,510455,,COLIDER,Penta/Hexa (Hib),Ignorado,192
2022,510628,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,186
2022,510777,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,183
2022,510010,,CUIABA,Penta/Hexa (Hib),Ignorado,182
2022,510720,,CACERES,Penta/Hexa (Hib),Ignorado,182
2022,510490,,CUIABA,Penta/Hexa (Hib),Ignorado,169
2022,510665,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,168
2022,510310,,AGUA BOA,Penta/Hexa (Hib),Ignorado,166
2022,510880,,COLIDER,Penta/Hexa (Hib),Ignorado,166
2022,510035,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,165
2022,510269,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,164
2022,510830,,SINOP,Penta/Hexa (Hib),Ignorado,161
2022,510343,,CACERES,Penta/Hexa (Hib),Ignorado,157
2022,510726,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,156
2022,510740,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,150
2022,510620,,CUIABA,Penta/Hexa (Hib),Ignorado,144
2022,510885,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,144
2022,510617,,AGUA BOA,Penta/Hexa (Hib),Ignorado,143
2022,510050,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,139
2022,510336,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,136
2022,510724,,SINOP,Penta/Hexa (Hib),Ignorado,135
2022,510776,,SINOP,Penta/Hexa (Hib),Ignorado,132
2022,510160,,CUIABA,Penta/Hexa (Hib),Ignorado,131
2022,510600,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,124
2022,510779,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,123
2022,510775,,CACERES,Penta/Hexa (Hib),Ignorado,120
2022,510100,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,118
2022,510820,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,115
2022,510390,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,103
2022,510450,,CACERES,Penta/Hexa (Hib),Ignorado,103
2022,510380,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,100
2022,510685,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,90
2022,510395,,CACERES,Penta/Hexa (Hib),Ignorado,88
2022,510627,,JUARA,Penta/Hexa (Hib),Ignorado,83
2022,510715,,CACERES,Penta/Hexa (Hib),Ignorado,81
2022,510631,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,78
2022,510774,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,74
2022,510810,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,74
2022,510530,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,72
2022,510719,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,69
2022,510835,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,64
2022,510788,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,62
2022,510729,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,54
2022,510670,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,44
2022,510757,,Sem regional,Penta/Hexa (Hib),Ignorado,38
2022,510120,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,21
2021,510340,,CUIABA,Hib,Ignorado,11107
2021,510840,,CUIABA,Hib,Ignorado,6180
2021,510790,,SINOP,Hib,Ignorado,4349
2021,510792,,SINOP,Hib,Ignorado,2950
2021,510525,,SINOP,Hib,Ignorado,2794
2021,510760,,RONDONOPOLIS,Hib,Ignorado,2549
2021,510263,,TANGARA DA SERRA,Hib,Ignorado,2417
2021,510795,,TANGARA DA SERRA,Hib,Ignorado,2243
2021,510622,,SINOP,Hib,Ignorado,1809
2021,510704,,RONDONOPOLIS,Hib,Ignorado,1782
2021,510706,,AGUA BOA,Hib,Ignorado,1344
2021,510510,,JUARA,Hib,Ignorado,1326
2021,510250,,CACERES,Hib,Ignorado,1263
2021,510190,,JUINA,Hib,Ignorado,1233
2021,510267,,RONDONOPOLIS,Hib,Ignorado,1229
2021,510180,,BARRA DO GARCAS,Hib,Ignorado,1194
2021,510675,,PONTES E LACERDA,Hib,Ignorado,1176
2021,510630,,RONDONOPOLIS,Hib,Ignorado,1102
2021,510140,,JUINA,Hib,Ignorado,1072
2021,510682,,CACERES,Hib,Ignorado,1020
2021,510730,,DIAMANTINO,Hib,Ignorado,948
2021,510025,,ALTA FLORESTA,Hib,Ignorado,947
2021,510860,,PORTO ALEGRE DO NORTE,Hib,Ignorado,911
2021,510625,,BARRA DO GARCAS,Hib,Ignorado,885
2021,510517,,JUINA,Hib,Ignorado,743
2021,510642,,PEIXOTO DE AZEVEDO,Hib,Ignorado,735
2021,510350,,DIAMANTINO,Hib,Ignorado,717
2021,510325,,JUINA,Hib,Ignorado,687
2021,510020,,AGUA BOA,Hib,Ignorado,659
2021,510515,,JUINA,Hib,Ignorado,658
2021,510320,,COLIDER,Hib,Ignorado,651
2021,510170,,TANGARA DA SERRA,Hib,Ignorado,614
2021,510787,,TANGARA DA SERRA,Hib,Ignorado,579
2021,510650,,CUIABA,Hib,Ignorado,558
2021,510370,,SINOP,Hib,Ignorado,501
2021,510562,,CACERES,Hib,Ignorado,489
2021,510270,,AGUA BOA,Hib,Ignorado,475
2021,510624,,SINOP,Hib,Ignorado,475
2021,510700,,RONDONOPOLIS,Hib,Ignorado,460
2021,510623,,TANGARA DA SERRA,Hib,Ignorado,446
2021,510410,,PEIXOTO DE AZEVEDO,Hib,Ignorado,444
2021,510850,,SINOP,Hib,Ignorado,440
2021,510452,,SINOP,Hib,Ignorado,430
2021,510628,,BARRA DO GARCAS,Hib,Ignorado,428
2021,510480,,RONDONOPOLIS,Hib,Ignorado,411
2021,510125,,CACERES,Hib,Ignorado,387
2021,510805,,PEIXOTO DE AZEVEDO,Hib,Ignorado,384
2021,510895,,ALTA FLORESTA,Hib,Ignorado,374
2021,510300,,CUIABA,Hib,Ignorado,373
2021,510770,,DIAMANTINO,Hib,Ignorado,372
2021,510710,,CACERES,Hib,Ignorado,355
2021,510330,,PONTES E LACERDA,Hib,Ignorado,343
2021,510279,,ALTA FLORESTA,Hib,Ignorado,342
2021,510560,,PEIXOTO DE AZEVEDO,Hib,Ignorado,331
2021,510780,,CUIABA,Hib,Ignorado,309
2021,510610,,CUIABA,Hib,Ignorado,293
2021,510030,,RONDONOPOLIS,Hib,Ignorado,286
2021,510310,,AGUA BOA,Hib,Ignorado,267
2021,510080,,ALTA FLORESTA,Hib,Ignorado,258
2021,510035,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,257
2021,510335,,PORTO ALEGRE DO NORTE,Hib,Ignorado,230
2021,510645,,CUIABA,Hib,Ignorado,227
2021,510550,,PONTES E LACERDA,Hib,Ignorado,220
2021,510621,,COLIDER,Hib,Ignorado,220
2021,510794,,JUARA,Hib,Ignorado,220
2021,510785,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,216
2021,510337,,JUINA,Hib,Ignorado,213
2021,510590,,DIAMANTINO,Hib,Ignorado,210
2021,510040,,RONDONOPOLIS,Hib,Ignorado,197
2021,510060,,RONDONOPOLIS,Hib,Ignorado,197
2021,510385,,AGUA BOA,Hib,Ignorado,196
2021,510260,,BARRA DO GARCAS,Hib,Ignorado,194
2021,510130,,TANGARA DA SERRA,Hib,Ignorado,180
2021,510629,,ALTA FLORESTA,Hib,Ignorado,179
2021,510637,,RONDONOPOLIS,Hib,Ignorado,178
2021,510500,,PONTES E LACERDA,Hib,Ignorado,173
2021,510600,,DIAMANTINO,Hib,Ignorado,173
2021,510305,,SINOP,Hib,Ignorado,172
2021,510454,,SINOP,Hib,Ignorado,163
2021,510490,,CUIABA,Hib,Ignorado,162
2021,510345,,TANGARA DA SERRA,Hib,Ignorado,157
2021,510677,,PORTO ALEGRE DO NORTE,Hib,Ignorado,157
2021,510050,,DIAMANTINO,Hib,Ignorado,156
2021,510460,,RONDONOPOLIS,Hib,Ignorado,156
2021,510665,,BARRA DO GARCAS,Hib,Ignorado,154
2021,510420,,RONDONOPOLIS,Hib,Ignorado,152
2021,510735,,PORTO ALEGRE DO NORTE,Hib,Ignorado,151
2021,510160,,CUIABA,Hib,Ignorado,145
2021,510343,,CACERES,Hib,Ignorado,144
2021,510615,,ALTA FLORESTA,Hib,Ignorado,143
2021,510520,,RONDONOPOLIS,Hib,Ignorado,141
2021,510185,,AGUA BOA,Hib,Ignorado,138
2021,510360,,RONDONOPOLIS,Hib,Ignorado,138
2021,510718,,AGUA BOA,Hib,Ignorado,138
2021,510777,,PORTO ALEGRE DO NORTE,Hib,Ignorado,123
2021,510719,,BARRA DO GARCAS,Hib,Ignorado,120
2021,510523,,CACERES,Hib,Ignorado,116
2021,510626,,PEIXOTO DE AZEVEDO,Hib,Ignorado,114
2021,510680,,JUARA,Hib,Ignorado,113
2021,510617,,AGUA BOA,Hib,Ignorado,112
2021,510618,,PONTES E LACERDA,Hib,Ignorado,109
2021,510740,,RONDONOPOLIS,Hib,Ignorado,108
2021,510268,,PONTES E LACERDA,Hib,Ignorado,105
2021,510380,,PONTES E LACERDA,Hib,Ignorado,100
2021,510390,,BARRA DO GARCAS,Hib,Ignorado,100
2021,510558,,COLIDER,Hib,Ignorado,100
2021,510890,,DIAMANTINO,Hib,Ignorado,94
2021,510880,,COLIDER,Hib,Ignorado,93
2021,510455,,COLIDER,Hib,Ignorado,88
2021,510800,,SINOP,Hib,Ignorado,83
2021,510775,,CACERES,Hib,Ignorado,76
2021,510885,,TANGARA DA SERRA,Hib,Ignorado,76
2021,510620,,CUIABA,Hib,Ignorado,74
2021,510619,,COLIDER,Hib,Ignorado,72
2021,510627,,JUARA,Hib,Ignorado,72
2021,510776,,SINOP,Hib,Ignorado,69
2021,510269,,PORTO ALEGRE DO NORTE,Hib,Ignorado,68
2021,510450,,CACERES,Hib,Ignorado,65
2021,510010,,CUIABA,Hib,Ignorado,61
2021,510830,,SINOP,Hib,Ignorado,60
2021,510285,,JUINA,Hib,Ignorado,59
2021,510779,,RONDONOPOLIS,Hib,Ignorado,56
2021,510395,,CACERES,Hib,Ignorado,52
2021,510820,,BARRA DO GARCAS,Hib,Ignorado,52
2021,510720,,CACERES,Hib,Ignorado,50
2021,510100,,BARRA DO GARCAS,Hib,Ignorado,47
2021,510336,,PONTES E LACERDA,Hib,Ignorado,45
2021,510724,,SINOP,Hib,Ignorado,43
2021,510810,,RONDONOPOLIS,Hib,Ignorado,43
2021,510631,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,42
2021,510774,,PORTO ALEGRE DO NORTE,Hib,Ignorado,41
2021,510685,,TANGARA DA SERRA,Hib,Ignorado,39
2021,510715,,CACERES,Hib,Ignorado,36
2021,510726,,TANGARA DA SERRA,Hib,Ignorado,35
2021,510835,,PONTES E LACERDA,Hib,Ignorado,35
2021,510670,,BARRA DO GARCAS,Hib,Ignorado,28
2021,510729,,RONDONOPOLIS,Hib,Ignorado,23
2021,510530,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,22
2021,510788,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,22
2021,510757,,Sem regional,Hib,Ignorado,10
2021,510120,,RONDONOPOLIS,Hib,Ignorado,3
2021,510100,,BARRA DO GARCAS,MenACWY,Ignorado,128
2021,510340,,CUIABA,MenACWY,Ignorado,46
2021,510285,,JUINA,MenACWY,Ignorado,13
2021,510790,,SINOP,MenACWY,Ignorado,11
2021,510180,,BARRA DO GARCAS,MenACWY,Ignorado,9
2021,510345,,TANGARA DA SERRA,MenACWY,Ignorado,9
2021,510350,,DIAMANTINO,MenACWY,Ignorado,8
2021,510490,,CUIABA,MenACWY,Ignorado,7
2021,510617,,AGUA BOA,MenACWY,Ignorado,7
2021,510740,,RONDONOPOLIS,MenACWY,Ignorado,7
2021,510267,,RONDONOPOLIS,MenACWY,Ignorado,6
2021,510677,,PORTO ALEGRE DO NORTE,MenACWY,Ignorado,6
2021,510330,,PONTES E LACERDA,MenACWY,Ignorado,5
2021,510480,,RONDONOPOLIS,MenACWY,Ignorado,5
2021,510785,,SAO FELIX DO ARAGUAIA,MenACWY,Ignorado,4
2021,510840,,CUIABA,MenACWY,Ignorado,4
2021,510025,,ALTA FLORESTA,MenACWY,Ignorado,3
2021,510665,,BARRA DO GARCAS,MenACWY,Ignorado,3
2021,510726,,TANGARA DA SERRA,MenACWY,Ignorado,3
2021,510050,,DIAMANTINO,MenACWY,Ignorado,2
2021,510060,,RONDONOPOLIS,MenACWY,Ignorado,2
2021,510360,,RONDONOPOLIS,MenACWY,Ignorado,2
2021,510370,,SINOP,MenACWY,Ignorado,2
2021,510550,,PONTES E LACERDA,MenACWY,Ignorado,2
2021,510590,,DIAMANTINO,MenACWY,Ignorado,2
2021,510730,,DIAMANTINO,MenACWY,Ignorado,2
2021,510780,,CUIABA,MenACWY,Ignorado,2
2021,510787,,TANGARA DA SERRA,MenACWY,Ignorado,2
2021,510795,,TANGARA DA SERRA,MenACWY,Ignorado,2
2021,510810,,RONDONOPOLIS,MenACWY,Ignorado,2
2021,510020,,AGUA BOA,MenACWY,Ignorado,1
2021,510035,,SAO FELIX DO ARAGUAIA,MenACWY,Ignorado,1
2021,510130,,TANGARA DA SERRA,MenACWY,Ignorado,1
2021,510170,,TANGARA DA SERRA,MenACWY,Ignorado,1
2021,510190,,JUINA,MenACWY,Ignorado,1
2021,510250,,CACERES,MenACWY,Ignorado,1
2021,510380,,PONTES E LACERDA,MenACWY,Ignorado,1
2021,510395,,CACERES,MenACWY,Ignorado,1
2021,510420,,RONDONOPOLIS,MenACWY,Ignorado,1
2021,510510,,JUARA,MenACWY,Ignorado,1
2021,510515,,JUINA,MenACWY,Ignorado,1
2021,510615,,ALTA FLORESTA,MenACWY,Ignorado,1
2021,510621,,COLIDER,MenACWY,Ignorado,1
2021,510622,,SINOP,MenACWY,Ignorado,1
2021,510626,,PEIXOTO DE AZEVEDO,MenACWY,Ignorado,1
2021,510706,,AGUA BOA,MenACWY,Ignorado,1
2021,510735,,PORTO ALEGRE DO NORTE,MenACWY,Ignorado,1
2021,510760,,RONDONOPOLIS,MenACWY,Ignorado,1
2021,510792,,SINOP,MenACWY,Ignorado,1
2021,510805,,PEIXOTO DE AZEVEDO,MenACWY,Ignorado,1
2021,510340,,CUIABA,MenC,Ignorado,37
2021,510760,,RONDONOPOLIS,MenC,Ignorado,24
2021,510267,,RONDONOPOLIS,MenC,Ignorado,21
2021,510790,,SINOP,MenC,Ignorado,18
2021,510180,,BARRA DO GARCAS,MenC,Ignorado,14
2021,510525,,SINOP,MenC,Ignorado,14
2021,510792,,SINOP,MenC,Ignorado,10
2021,510622,,SINOP,MenC,Ignorado,6
2021,510260,,BARRA DO GARCAS,MenC,Ignorado,5
2021,510020,,AGUA BOA,MenC,Ignorado,3
2021,510515,,JUINA,MenC,Ignorado,3
2021,510840,,CUIABA,MenC,Ignorado,3
2021,510060,,RONDONOPOLIS,MenC,Ignorado,2
2021,510335,,PORTO ALEGRE DO NORTE,MenC,Ignorado,2
2021,510520,,RONDONOPOLIS,MenC,Ignorado,2
2021,510610,,CUIABA,MenC,Ignorado,2
2021,510785,,SAO FELIX DO ARAGUAIA,MenC,Ignorado,2
2021,510795,,TANGARA DA SERRA,MenC,Ignorado,2
2021,510140,,JUINA,MenC,Ignorado,1
2021,510305,,SINOP,MenC,Ignorado,1
2021,510320,,COLIDER,MenC,Ignorado,1
2021,510370,,SINOP,MenC,Ignorado,1
2021,510517,,JUINA,MenC,Ignorado,1
2021,510562,,CACERES,MenC,Ignorado,1
2021,510621,,COLIDER,MenC,Ignorado,1
2021,510730,,DIAMANTINO,MenC,Ignorado,1
2021,510805,,PEIXOTO DE AZEVEDO,MenC,Ignorado,1
2021,510340,,CUIABA,Meningocócica (outra),Ignorado,7486
2021,510840,,CUIABA,Meningocócica (outra),Ignorado,4152
2021,510790,,SINOP,Meningocócica (outra),Ignorado,3205
2021,510760,,RONDONOPOLIS,Meningocócica (outra),Ignorado,2723
2021,510792,,SINOP,Meningocócica (outra),Ignorado,2015
2021,510795,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,1370
2021,510525,,SINOP,Meningocócica (outra),Ignorado,1280
2021,510704,,RONDONOPOLIS,Meningocócica (outra),Ignorado,1203
2021,510267,,RONDONOPOLIS,Meningocócica (outra),Ignorado,1165
2021,510622,,SINOP,Meningocócica (outra),Ignorado,958
2021,510263,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,847
2021,510180,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,794
2021,510675,,PONTES E LACERDA,Meningocócica (outra),Ignorado,742
2021,510025,,ALTA FLORESTA,Meningocócica (outra),Ignorado,737
2021,510706,,AGUA BOA,Meningocócica (outra),Ignorado,735
